lvl,Column 1,Column 2,Column 3,Column 4
2,Clay,2015-03-28 00:00:00,536,0
2,Clay,2015-03-29 00:00:00,1965,0
2,Clay,2015-03-30 00:00:00,1626,0
2,Clay,2015-03-31 00:00:00,1143,0
2,Clay,2015-04-01 00:00:00,444,0
2,Clay,2015-04-04 00:00:00,0,-946
2,Clay,2015-04-05 00:00:00,0,-678
2,Clay,2015-04-06 00:00:00,0,-802
2,Clay,2015-04-07 00:00:00,0,-10
2,Clay,2015-04-08 00:00:00,0,-832
2,Clay,2015-04-11 00:00:00,0,-699
2,Clay,2015-04-12 00:00:00,0,-298
2,Clay,2015-04-13 00:00:00,0,-884
2,Clay,2015-04-14 00:00:00,0,-339
2,Clay,2015-04-15 00:00:00,0,-503
2,Clay,2015-04-18 00:00:00,0,-915
2,Clay,2015-04-19 00:00:00,0,-298
2,Clay,2015-04-20 00:00:00,0,-688
2,Clay,2015-04-21 00:00:00,0,-987
2,Clay,2015-04-22 00:00:00,0,-493
2,Clay,2015-04-25 00:00:00,2147,0
2,Clay,2015-04-26 00:00:00,3746,0
2,Clay,2015-04-27 00:00:00,3572,0
2,Clay,2015-04-28 00:00:00,2884,0
2,Clay,2015-04-29 00:00:00,4179,0
2,Clay,2015-05-02 00:00:00,3568,0
2,Clay,2015-05-03 00:00:00,3548,0
2,Clay,2015-05-04 00:00:00,2901,0
2,Clay,2015-05-05 00:00:00,3065,0
2,Clay,2015-05-06 00:00:00,3164,0
2,Clay,2015-05-09 00:00:00,1798,0
2,Clay,2015-05-10 00:00:00,1500,0
2,Clay,2015-05-11 00:00:00,565,0
2,Clay,2015-05-12 00:00:00,0,-113
2,Clay,2015-05-13 00:00:00,0,-370
2,Clay,2015-05-16 00:00:00,0,-473
2,Clay,2015-05-17 00:00:00,0,-637
2,Clay,2015-05-18 00:00:00,0,-298
2,Clay,2015-05-19 00:00:00,0,-750
2,Clay,2015-05-20 00:00:00,0,-493
2,Clay,2015-05-23 00:00:00,0,-812
2,Clay,2015-05-24 00:00:00,0,-832
2,Clay,2015-05-25 00:00:00,0,-442
2,Clay,2015-05-26 00:00:00,0,-226
2,Clay,2015-05-27 00:00:00,0,-658
2,Clay,2015-05-30 00:00:00,0,-760
2,Clay,2015-05-31 00:00:00,0,-688
2,Clay,2015-06-01 00:00:00,0,-699
2,Clay,2015-06-02 00:00:00,3698,0
2,Clay,2015-06-03 00:00:00,6972,0
2,Clay,2015-06-06 00:00:00,5411,0
2,Clay,2015-06-07 00:00:00,4805,0
2,Clay,2015-06-08 00:00:00,5678,0
2,Clay,2015-06-09 00:00:00,6682,0
2,Clay,2015-06-10 00:00:00,6292,0
2,Clay,2015-06-13 00:00:00,4155,0
2,Clay,2015-06-14 00:00:00,6013,0
2,Clay,2015-06-15 00:00:00,6841,0
2,Clay,2015-06-16 00:00:00,6800,0
2,Clay,2015-06-17 00:00:00,6677,0
2,Clay,2015-06-20 00:00:00,5999,0
2,Clay,2015-06-21 00:00:00,5856,0
2,Clay,2015-06-22 00:00:00,5311,0
2,Clay,2015-06-23 00:00:00,4468,0
2,Clay,2015-06-24 00:00:00,3882,0
2,Clay,2015-06-27 00:00:00,2547,0
2,Clay,2015-06-28 00:00:00,1797,0
2,Clay,2015-06-29 00:00:00,1540,0
2,Clay,2015-06-30 00:00:00,605,0
2,Clay,2015-07-01 00:00:00,0,-63
2,Clay,2015-07-04 00:00:00,0,-1007
2,Clay,2015-07-05 00:00:00,0,-359
2,Clay,2015-07-06 00:00:00,0,-730
2,Clay,2015-07-07 00:00:00,0,-359
2,Clay,2015-07-08 00:00:00,0,-123
2,Clay,2015-07-11 00:00:00,0,-226
2,Clay,2015-07-12 00:00:00,3008,0
2,Clay,2015-07-13 00:00:00,6407,0
2,Clay,2015-07-14 00:00:00,6017,0
2,Clay,2015-07-15 00:00:00,5699,0
2,Clay,2015-07-18 00:00:00,5757,0
2,Clay,2015-07-19 00:00:00,5380,0
2,Clay,2015-07-20 00:00:00,4506,0
2,Clay,2015-07-21 00:00:00,4373,0
2,Clay,2015-07-22 00:00:00,3900,0
2,Clay,2015-07-25 00:00:00,1741,0
2,Clay,2015-07-26 00:00:00,878,0
2,Clay,2015-07-27 00:00:00,128,0
2,Clay,2015-07-28 00:00:00,0,-602
2,Clay,2015-07-29 00:00:00,0,-51
2,Clay,2015-08-01 00:00:00,0,-730
2,Clay,2015-08-02 00:00:00,0,-781
2,Clay,2015-08-03 00:00:00,0,-791
2,Clay,2015-08-04 00:00:00,0,-257
2,Clay,2015-08-05 00:00:00,0,-781
2,Clay,2015-08-08 00:00:00,0,-740
2,Clay,2015-08-09 00:00:00,0,-51
2,Clay,2015-08-10 00:00:00,0,-174
2,Clay,2015-08-11 00:00:00,0,-370
2,Clay,2015-08-12 00:00:00,0,-30
2,Clay,2015-08-15 00:00:00,0,-71
2,Clay,2015-08-16 00:00:00,0,-133
2,Clay,2015-08-17 00:00:00,0,-20
2,Clay,2015-08-18 00:00:00,4016,0
2,Clay,2015-08-19 00:00:00,6808,0
2,Clay,2015-08-22 00:00:00,5812,0
2,Clay,2015-08-23 00:00:00,5319,0
2,Clay,2015-08-24 00:00:00,4950,0
2,Clay,2015-08-25 00:00:00,7106,0
2,Clay,2015-08-26 00:00:00,6243,0
2,Clay,2015-08-29 00:00:00,4373,0
2,Clay,2015-08-30 00:00:00,3911,0
2,Clay,2015-08-31 00:00:00,3017,0
2,Clay,2015-09-01 00:00:00,2524,0
2,Clay,2015-09-02 00:00:00,2381,0
2,Clay,2015-09-05 00:00:00,974,0
2,Clay,2015-09-06 00:00:00,296,0
2,Clay,2015-09-07 00:00:00,101,0
2,Clay,2015-09-08 00:00:00,50,0
2,Clay,2015-09-09 00:00:00,0,-124
2,Clay,2015-09-12 00:00:00,0,-915
2,Clay,2015-09-13 00:00:00,0,-987
2,Clay,2015-09-14 00:00:00,0,-915
2,Clay,2015-09-15 00:00:00,0,-359
2,Clay,2015-09-16 00:00:00,0,-904
2,Clay,2015-09-19 00:00:00,0,-20
2,Clay,2015-09-20 00:00:00,0,-545
2,Clay,2015-09-21 00:00:00,0,-904
2,Clay,2015-09-22 00:00:00,0,-123
2,Clay,2015-09-23 00:00:00,0,-503
2,Clay,2015-09-26 00:00:00,0,-750
2,Clay,2015-09-27 00:00:00,1390,0
2,Clay,2015-09-28 00:00:00,2387,0
2,Clay,2015-09-29 00:00:00,1596,0
2,Clay,2015-09-30 00:00:00,1576,0
2,Clay,2015-10-03 00:00:00,1136,0
2,Clay,2015-10-04 00:00:00,1125,0
2,Clay,2015-10-05 00:00:00,1095,0
2,Clay,2015-10-06 00:00:00,355,0
2,Clay,2015-10-07 00:00:00,0,-303
2,Clay,2015-10-10 00:00:00,0,-452
2,Clay,2015-10-11 00:00:00,0,-380
2,Clay,2015-10-12 00:00:00,0,-123
2,Clay,2015-10-13 00:00:00,0,-678
2,Clay,2015-10-14 00:00:00,0,-349
2,Clay,2015-10-17 00:00:00,0,-627
2,Clay,2015-10-18 00:00:00,0,-966
2,Clay,2015-10-19 00:00:00,0,-473
2,Clay,2015-10-20 00:00:00,0,-401
2,Clay,2015-10-21 00:00:00,0,-10
2,Clay,2015-10-24 00:00:00,0,-185
2,Clay,2015-10-25 00:00:00,0,-452
2,Clay,2015-10-26 00:00:00,0,-431
2,Clay,2015-10-27 00:00:00,0,-236
2,Clay,2015-10-28 00:00:00,0,-884
2,Clay,2015-10-31 00:00:00,0,-874
2,Clay,2015-11-01 00:00:00,0,-565
2,Clay,2015-11-02 00:00:00,0,-688
2,Clay,2015-11-03 00:00:00,3684,0
2,Clay,2015-11-04 00:00:00,7944,0
2,Clay,2015-11-07 00:00:00,6949,0
2,Clay,2015-11-08 00:00:00,6322,0
2,Clay,2015-11-09 00:00:00,11183,0
2,Clay,2015-11-10 00:00:00,14705,0
2,Clay,2015-11-11 00:00:00,14541,0
2,Clay,2015-11-14 00:00:00,13442,0
2,Clay,2015-11-15 00:00:00,12435,0
2,Clay,2015-11-16 00:00:00,12405,0
2,Clay,2015-11-17 00:00:00,12364,0
2,Clay,2015-11-18 00:00:00,11881,0
2,Clay,2015-11-21 00:00:00,9137,0
2,Clay,2015-11-22 00:00:00,8675,0
2,Clay,2015-11-23 00:00:00,8562,0
2,Clay,2015-11-24 00:00:00,7586,0
2,Clay,2015-11-25 00:00:00,6743,0
2,Clay,2015-11-28 00:00:00,4884,0
2,Clay,2015-11-29 00:00:00,4432,0
2,Clay,2015-11-30 00:00:00,4103,0
2,Clay,2015-12-01 00:00:00,3558,0
2,Clay,2015-12-02 00:00:00,3157,0
2,Clay,2015-12-05 00:00:00,999,0
2,Clay,2015-12-06 00:00:00,3018,0
2,Clay,2015-12-07 00:00:00,2484,0
2,Clay,2015-12-08 00:00:00,1549,0
2,Clay,2015-12-09 00:00:00,1498,0
2,Clay,2015-12-12 00:00:00,2978,0
2,Clay,2015-12-13 00:00:00,5568,0
2,Clay,2015-12-14 00:00:00,5003,0
2,Clay,2015-12-15 00:00:00,4973,0
2,Clay,2015-12-16 00:00:00,9971,0
2,Clay,2015-12-19 00:00:00,13538,0
2,Clay,2015-12-20 00:00:00,12767,0
2,Clay,2015-12-21 00:00:00,12079,0
2,Clay,2015-12-22 00:00:00,11658,0
2,Clay,2015-12-23 00:00:00,11309,0
2,Clay,2015-12-26 00:00:00,9572,0
2,Clay,2015-12-27 00:00:00,9439,0
2,Clay,2015-12-28 00:00:00,9275,0
2,Clay,2015-12-29 00:00:00,8916,0
2,Clay,2015-12-30 00:00:00,8341,0
3,Clay,2013-01-01 00:00:00,3066,0
3,Clay,2013-01-02 00:00:00,2285,0
3,Clay,2013-01-03 00:00:00,1370,0
3,Clay,2013-01-06 00:00:00,239,0
3,Clay,2013-01-07 00:00:00,54,0
3,Clay,2013-01-08 00:00:00,0,-861
3,Clay,2013-01-09 00:00:00,0,-874
3,Clay,2013-01-10 00:00:00,0,-699
3,Clay,2013-01-13 00:00:00,0,-555
3,Clay,2013-01-14 00:00:00,0,-71
3,Clay,2013-01-15 00:00:00,0,-298
3,Clay,2013-01-16 00:00:00,0,-586
3,Clay,2013-01-17 00:00:00,0,-935
3,Clay,2013-01-20 00:00:00,0,-771
3,Clay,2013-01-21 00:00:00,0,-791
3,Clay,2013-01-22 00:00:00,0,-863
3,Clay,2013-01-23 00:00:00,0,-51
3,Clay,2013-01-24 00:00:00,0,-658
3,Clay,2013-01-27 00:00:00,0,-267
3,Clay,2013-01-28 00:00:00,0,-20
3,Clay,2013-01-29 00:00:00,0,-51
3,Clay,2013-01-30 00:00:00,0,-401
3,Clay,2013-01-31 00:00:00,0,-298
3,Clay,2013-02-03 00:00:00,0,-401
3,Clay,2013-02-04 00:00:00,0,-41
3,Clay,2013-02-05 00:00:00,0,-627
3,Clay,2013-02-06 00:00:00,0,-493
3,Clay,2013-02-07 00:00:00,0,-688
3,Clay,2013-02-10 00:00:00,0,-966
3,Clay,2013-02-11 00:00:00,0,-658
3,Clay,2013-02-12 00:00:00,0,-442
3,Clay,2013-02-13 00:00:00,0,-41
3,Clay,2013-02-14 00:00:00,0,-966
3,Clay,2013-02-17 00:00:00,0,-185
3,Clay,2013-02-18 00:00:00,0,-688
3,Clay,2013-02-19 00:00:00,0,-20
3,Clay,2013-02-20 00:00:00,0,-164
3,Clay,2013-02-21 00:00:00,0,-863
3,Clay,2013-02-24 00:00:00,0,-555
3,Clay,2013-02-25 00:00:00,0,-1007
3,Clay,2013-02-26 00:00:00,0,-750
3,Clay,2013-02-27 00:00:00,0,-555
3,Clay,2013-02-28 00:00:00,0,-1018
3,Clay,2013-03-03 00:00:00,0,-771
3,Clay,2013-03-04 00:00:00,0,-688
3,Clay,2013-03-05 00:00:00,0,-863
3,Clay,2013-03-06 00:00:00,0,-874
3,Clay,2013-03-07 00:00:00,0,-935
3,Clay,2013-03-10 00:00:00,0,-30
3,Clay,2013-03-11 00:00:00,0,-359
3,Clay,2013-03-12 00:00:00,0,-390
3,Clay,2013-03-13 00:00:00,0,-534
3,Clay,2013-03-14 00:00:00,0,-462
3,Clay,2013-03-17 00:00:00,0,-462
3,Clay,2013-03-18 00:00:00,0,-339
3,Clay,2013-03-19 00:00:00,0,-976
3,Clay,2013-03-20 00:00:00,0,-935
3,Clay,2013-03-21 00:00:00,0,-534
3,Clay,2013-03-24 00:00:00,0,-627
3,Clay,2013-03-25 00:00:00,0,-329
3,Clay,2013-03-26 00:00:00,0,-195
3,Clay,2013-03-27 00:00:00,0,-966
3,Clay,2013-03-28 00:00:00,0,-853
3,Clay,2013-03-31 00:00:00,0,-257
3,Clay,2013-04-01 00:00:00,0,-802
3,Clay,2013-04-02 00:00:00,0,-843
3,Clay,2013-04-03 00:00:00,0,-401
3,Clay,2013-04-04 00:00:00,0,-154
3,Clay,2013-04-07 00:00:00,0,-575
3,Clay,2013-04-08 00:00:00,0,-462
3,Clay,2013-04-09 00:00:00,0,-915
3,Clay,2013-04-10 00:00:00,0,-483
3,Clay,2013-04-11 00:00:00,0,-133
3,Clay,2013-04-14 00:00:00,0,-226
3,Clay,2013-04-15 00:00:00,0,-647
3,Clay,2013-04-16 00:00:00,0,-935
3,Clay,2013-04-17 00:00:00,0,-976
3,Clay,2013-04-18 00:00:00,0,-678
3,Clay,2013-04-21 00:00:00,26,0
3,Clay,2013-04-22 00:00:00,4067,0
3,Clay,2013-04-23 00:00:00,3368,0
3,Clay,2013-04-24 00:00:00,3276,0
3,Clay,2013-04-25 00:00:00,2731,0
3,Clay,2013-04-28 00:00:00,1077,0
3,Clay,2013-04-29 00:00:00,502,0
3,Clay,2013-04-30 00:00:00,0,-43
3,Clay,2013-05-01 00:00:00,0,-267
3,Clay,2013-05-02 00:00:00,0,-421
3,Clay,2013-05-05 00:00:00,0,-904
3,Clay,2013-05-06 00:00:00,0,-832
3,Clay,2013-05-07 00:00:00,0,-976
3,Clay,2013-05-08 00:00:00,0,-915
3,Clay,2013-05-09 00:00:00,0,-863
3,Clay,2013-05-12 00:00:00,0,-586
3,Clay,2013-05-13 00:00:00,0,-678
3,Clay,2013-05-14 00:00:00,0,-113
3,Clay,2013-05-15 00:00:00,0,-647
3,Clay,2013-05-16 00:00:00,0,-946
3,Clay,2013-05-19 00:00:00,0,-606
3,Clay,2013-05-20 00:00:00,0,-442
3,Clay,2013-05-21 00:00:00,0,-431
3,Clay,2013-05-22 00:00:00,0,-575
3,Clay,2013-05-23 00:00:00,0,-349
3,Clay,2013-05-26 00:00:00,0,-349
3,Clay,2013-05-27 00:00:00,0,-143
3,Clay,2013-05-28 00:00:00,0,-20
3,Clay,2013-05-29 00:00:00,3224,0
3,Clay,2013-05-30 00:00:00,5746,0
3,Clay,2013-06-02 00:00:00,3938,0
3,Clay,2013-06-03 00:00:00,3496,0
3,Clay,2013-06-04 00:00:00,2869,0
3,Clay,2013-06-05 00:00:00,2263,0
3,Clay,2013-06-06 00:00:00,1266,0
3,Clay,2013-06-09 00:00:00,0,-224
3,Clay,2013-06-10 00:00:00,0,-370
3,Clay,2013-06-11 00:00:00,0,-493
3,Clay,2013-06-12 00:00:00,0,-565
3,Clay,2013-06-13 00:00:00,0,-863
3,Clay,2013-06-16 00:00:00,0,-318
3,Clay,2013-06-17 00:00:00,0,-41
3,Clay,2013-06-18 00:00:00,0,-298
3,Clay,2013-06-19 00:00:00,0,-359
3,Clay,2013-06-20 00:00:00,0,-658
3,Clay,2013-06-23 00:00:00,0,-257
3,Clay,2013-06-24 00:00:00,0,-832
3,Clay,2013-06-25 00:00:00,0,-555
3,Clay,2013-06-26 00:00:00,0,-956
3,Clay,2013-06-27 00:00:00,0,-781
3,Clay,2013-06-30 00:00:00,0,-267
3,Clay,2013-07-01 00:00:00,0,-421
3,Clay,2013-07-02 00:00:00,0,-966
3,Clay,2013-07-03 00:00:00,0,-226
3,Clay,2013-07-04 00:00:00,0,-956
3,Clay,2013-07-07 00:00:00,0,-164
3,Clay,2013-07-08 00:00:00,0,-41
3,Clay,2013-07-09 00:00:00,2388,0
3,Clay,2013-07-10 00:00:00,3786,0
3,Clay,2013-07-11 00:00:00,3005,0
3,Clay,2013-07-14 00:00:00,1197,0
3,Clay,2013-07-15 00:00:00,899,0
3,Clay,2013-07-16 00:00:00,632,0
3,Clay,2013-07-17 00:00:00,0,-149
3,Clay,2013-07-18 00:00:00,0,-575
3,Clay,2013-07-21 00:00:00,0,-462
3,Clay,2013-07-22 00:00:00,0,-195
3,Clay,2013-07-23 00:00:00,0,-20
3,Clay,2013-07-24 00:00:00,0,-370
3,Clay,2013-07-25 00:00:00,0,-123
3,Clay,2013-07-28 00:00:00,0,-575
3,Clay,2013-07-29 00:00:00,0,-688
3,Clay,2013-07-30 00:00:00,0,-143
3,Clay,2013-07-31 00:00:00,0,-956
3,Clay,2013-08-01 00:00:00,0,-575
3,Clay,2013-08-04 00:00:00,0,-349
3,Clay,2013-08-05 00:00:00,0,-832
3,Clay,2013-08-06 00:00:00,0,-226
3,Clay,2013-08-07 00:00:00,0,-997
3,Clay,2013-08-08 00:00:00,0,-318
3,Clay,2013-08-11 00:00:00,0,-606
3,Clay,2013-08-12 00:00:00,0,-71
3,Clay,2013-08-13 00:00:00,0,-82
3,Clay,2013-08-14 00:00:00,0,-359
3,Clay,2013-08-15 00:00:00,0,-164
3,Clay,2013-08-18 00:00:00,0,-390
3,Clay,2013-08-19 00:00:00,0,-329
3,Clay,2013-08-20 00:00:00,0,-771
3,Clay,2013-08-21 00:00:00,0,-41
3,Clay,2013-08-22 00:00:00,0,-442
3,Clay,2013-08-25 00:00:00,0,-113
3,Clay,2013-08-26 00:00:00,0,-462
3,Clay,2013-08-27 00:00:00,0,-257
3,Clay,2013-08-28 00:00:00,0,-215
3,Clay,2013-08-29 00:00:00,0,-421
3,Clay,2013-09-01 00:00:00,0,-92
3,Clay,2013-09-02 00:00:00,0,-257
3,Clay,2013-09-03 00:00:00,0,-915
3,Clay,2013-09-04 00:00:00,0,-863
3,Clay,2013-09-05 00:00:00,0,-298
3,Clay,2013-09-08 00:00:00,0,-627
3,Clay,2013-09-09 00:00:00,0,-884
3,Clay,2013-09-10 00:00:00,0,-699
3,Clay,2013-09-11 00:00:00,0,-493
3,Clay,2013-09-12 00:00:00,0,-154
3,Clay,2013-09-15 00:00:00,0,-503
3,Clay,2013-09-16 00:00:00,0,-565
3,Clay,2013-09-17 00:00:00,0,-874
3,Clay,2013-09-18 00:00:00,0,-647
3,Clay,2013-09-19 00:00:00,0,-750
3,Clay,2013-09-22 00:00:00,0,-20
3,Clay,2013-09-23 00:00:00,0,-730
3,Clay,2013-09-24 00:00:00,0,-781
3,Clay,2013-09-25 00:00:00,0,-442
3,Clay,2013-09-26 00:00:00,0,-915
3,Clay,2013-09-29 00:00:00,0,-318
3,Clay,2013-09-30 00:00:00,0,-359
3,Clay,2013-10-01 00:00:00,0,-174
3,Clay,2013-10-02 00:00:00,0,-1018
3,Clay,2013-10-03 00:00:00,0,-483
3,Clay,2013-10-06 00:00:00,0,-10
3,Clay,2013-10-07 00:00:00,0,-390
3,Clay,2013-10-08 00:00:00,0,-627
3,Clay,2013-10-09 00:00:00,0,-452
3,Clay,2013-10-10 00:00:00,0,-421
3,Clay,2013-10-13 00:00:00,0,-215
3,Clay,2013-10-14 00:00:00,0,-257
3,Clay,2013-10-15 00:00:00,0,-215
3,Clay,2013-10-16 00:00:00,0,-647
3,Clay,2013-10-17 00:00:00,0,-154
3,Clay,2013-10-20 00:00:00,0,-678
3,Clay,2013-10-21 00:00:00,0,-82
3,Clay,2013-10-22 00:00:00,0,-987
3,Clay,2013-10-23 00:00:00,0,-71
3,Clay,2013-10-24 00:00:00,0,-555
3,Clay,2013-10-27 00:00:00,0,-380
3,Clay,2013-10-28 00:00:00,0,-545
3,Clay,2013-10-29 00:00:00,0,-473
3,Clay,2013-10-30 00:00:00,0,-935
3,Clay,2013-10-31 00:00:00,0,-966
3,Clay,2013-11-03 00:00:00,0,-853
3,Clay,2013-11-04 00:00:00,0,-370
3,Clay,2013-11-05 00:00:00,0,-113
3,Clay,2013-11-06 00:00:00,0,-555
3,Clay,2013-11-07 00:00:00,0,-20
3,Clay,2013-11-10 00:00:00,0,-760
3,Clay,2013-11-11 00:00:00,0,-976
3,Clay,2013-11-12 00:00:00,0,-92
3,Clay,2013-11-13 00:00:00,0,-915
3,Clay,2013-11-14 00:00:00,0,-30
3,Clay,2013-11-17 00:00:00,0,-215
3,Clay,2013-11-18 00:00:00,0,-339
3,Clay,2013-11-19 00:00:00,0,-555
3,Clay,2013-11-20 00:00:00,0,-41
3,Clay,2013-11-21 00:00:00,0,-113
3,Clay,2013-11-24 00:00:00,0,-730
3,Clay,2013-11-25 00:00:00,0,-730
3,Clay,2013-11-26 00:00:00,3333,0
3,Clay,2013-11-27 00:00:00,5173,0
3,Clay,2013-11-28 00:00:00,4402,0
3,Clay,2013-12-01 00:00:00,2522,0
3,Clay,2013-12-02 00:00:00,2204,0
3,Clay,2013-12-03 00:00:00,1217,0
3,Clay,2013-12-04 00:00:00,487,0
3,Clay,2013-12-05 00:00:00,45,0
3,Clay,2013-12-08 00:00:00,0,-976
3,Clay,2013-12-09 00:00:00,0,-442
3,Clay,2013-12-10 00:00:00,0,-832
3,Clay,2013-12-11 00:00:00,0,-658
3,Clay,2013-12-12 00:00:00,0,-71
3,Clay,2013-12-15 00:00:00,0,-380
3,Clay,2013-12-16 00:00:00,0,-1007
3,Clay,2013-12-17 00:00:00,0,-503
3,Clay,2013-12-18 00:00:00,0,-781
3,Clay,2013-12-19 00:00:00,0,-41
3,Clay,2013-12-22 00:00:00,0,-257
3,Clay,2013-12-23 00:00:00,0,-688
3,Clay,2013-12-24 00:00:00,0,-20
3,Clay,2013-12-25 00:00:00,0,-545
3,Clay,2013-12-26 00:00:00,0,-215
3,Clay,2013-12-29 00:00:00,0,-791
3,Clay,2013-12-30 00:00:00,0,-51
3,Clay,2013-12-31 00:00:00,0,-452
3,Clay,2014-01-01 00:00:00,0,-287
3,Clay,2014-01-02 00:00:00,0,-997
3,Clay,2014-01-05 00:00:00,0,-370
3,Clay,2014-01-06 00:00:00,0,-257
3,Clay,2014-01-07 00:00:00,0,-174
3,Clay,2014-01-08 00:00:00,0,-370
3,Clay,2014-01-09 00:00:00,2370,0
3,Clay,2014-01-12 00:00:00,3342,0
3,Clay,2014-01-13 00:00:00,3127,0
3,Clay,2014-01-14 00:00:00,2829,0
3,Clay,2014-01-15 00:00:00,2511,0
3,Clay,2014-01-16 00:00:00,2090,0
3,Clay,2014-01-19 00:00:00,416,0
3,Clay,2014-01-20 00:00:00,0,-262
3,Clay,2014-01-21 00:00:00,0,-627
3,Clay,2014-01-22 00:00:00,0,-493
3,Clay,2014-01-23 00:00:00,0,-637
3,Clay,2014-01-26 00:00:00,0,-596
3,Clay,2014-01-27 00:00:00,0,-946
3,Clay,2014-01-28 00:00:00,0,-195
3,Clay,2014-01-29 00:00:00,0,-462
3,Clay,2014-01-30 00:00:00,0,-832
3,Clay,2014-02-02 00:00:00,0,-92
3,Clay,2014-02-03 00:00:00,0,-976
3,Clay,2014-02-04 00:00:00,0,-987
3,Clay,2014-02-05 00:00:00,0,-627
3,Clay,2014-02-06 00:00:00,0,-195
3,Clay,2014-02-09 00:00:00,0,-483
3,Clay,2014-02-10 00:00:00,0,-740
3,Clay,2014-02-11 00:00:00,0,-431
3,Clay,2014-02-12 00:00:00,0,-421
3,Clay,2014-02-13 00:00:00,0,-534
3,Clay,2014-02-16 00:00:00,0,-143
3,Clay,2014-02-17 00:00:00,0,-195
3,Clay,2014-02-18 00:00:00,2463,0
3,Clay,2014-02-19 00:00:00,5574,0
3,Clay,2014-02-20 00:00:00,5204,0
3,Clay,2014-02-23 00:00:00,4279,0
3,Clay,2014-02-24 00:00:00,3920,0
3,Clay,2014-02-25 00:00:00,3221,0
3,Clay,2014-02-26 00:00:00,2214,0
3,Clay,2014-02-27 00:00:00,1279,0
3,Clay,2014-03-01 00:00:00,375,0
3,Clay,2014-03-02 00:00:00,0,-612
3,Clay,2014-03-03 00:00:00,0,-473
3,Clay,2014-03-04 00:00:00,0,-966
3,Clay,2014-03-05 00:00:00,0,-226
3,Clay,2014-03-08 00:00:00,0,-339
3,Clay,2014-03-09 00:00:00,0,-370
3,Clay,2014-03-10 00:00:00,0,-832
3,Clay,2014-03-11 00:00:00,0,-20
3,Clay,2014-03-12 00:00:00,0,-236
3,Clay,2014-03-15 00:00:00,0,-123
3,Clay,2014-03-16 00:00:00,0,-113
3,Clay,2014-03-17 00:00:00,0,-915
3,Clay,2014-03-18 00:00:00,0,-545
3,Clay,2014-03-19 00:00:00,0,-997
3,Clay,2014-03-22 00:00:00,0,-884
3,Clay,2014-03-23 00:00:00,0,-606
3,Clay,2014-03-24 00:00:00,0,-997
3,Clay,2014-03-25 00:00:00,0,-359
3,Clay,2014-03-26 00:00:00,0,-627
3,Clay,2014-03-29 00:00:00,0,-359
3,Clay,2014-03-30 00:00:00,0,-164
3,Clay,2014-03-31 00:00:00,0,-462
3,Clay,2014-04-01 00:00:00,0,-61
3,Clay,2014-04-02 00:00:00,0,-843
3,Clay,2014-04-05 00:00:00,0,-760
3,Clay,2014-04-06 00:00:00,0,-462
3,Clay,2014-04-07 00:00:00,0,-267
3,Clay,2014-04-08 00:00:00,0,-185
3,Clay,2014-04-09 00:00:00,0,-503
3,Clay,2014-04-12 00:00:00,0,-647
3,Clay,2014-04-13 00:00:00,0,-143
3,Clay,2014-04-14 00:00:00,0,-277
3,Clay,2014-04-15 00:00:00,0,-832
3,Clay,2014-04-16 00:00:00,0,-483
3,Clay,2014-04-19 00:00:00,0,-473
3,Clay,2014-04-20 00:00:00,0,-904
3,Clay,2014-04-21 00:00:00,0,-637
3,Clay,2014-04-22 00:00:00,0,-493
3,Clay,2014-04-23 00:00:00,0,-832
3,Clay,2014-04-26 00:00:00,0,-997
3,Clay,2014-04-27 00:00:00,0,-750
3,Clay,2014-04-28 00:00:00,0,-246
3,Clay,2014-04-29 00:00:00,0,-473
3,Clay,2014-04-30 00:00:00,0,-678
3,Clay,2014-05-03 00:00:00,0,-545
3,Clay,2014-05-04 00:00:00,0,-51
3,Clay,2014-05-05 00:00:00,0,-452
3,Clay,2014-05-06 00:00:00,1847,0
3,Clay,2014-05-07 00:00:00,4085,0
3,Clay,2014-05-10 00:00:00,2420,0
3,Clay,2014-05-11 00:00:00,2369,0
3,Clay,2014-05-12 00:00:00,1598,0
3,Clay,2014-05-13 00:00:00,1413,0
3,Clay,2014-05-14 00:00:00,940,0
3,Clay,2014-05-17 00:00:00,0,-277
3,Clay,2014-05-18 00:00:00,0,-812
3,Clay,2014-05-19 00:00:00,0,-760
3,Clay,2014-05-20 00:00:00,0,-935
3,Clay,2014-05-21 00:00:00,0,-966
3,Clay,2014-05-24 00:00:00,0,-215
3,Clay,2014-05-25 00:00:00,0,-71
3,Clay,2014-05-26 00:00:00,0,-699
3,Clay,2014-05-27 00:00:00,0,-904
3,Clay,2014-05-28 00:00:00,0,-226
3,Clay,2014-05-31 00:00:00,0,-976
3,Clay,2014-06-01 00:00:00,0,-359
3,Clay,2014-06-02 00:00:00,0,-215
3,Clay,2014-06-03 00:00:00,0,-534
3,Clay,2014-06-04 00:00:00,0,-452
3,Clay,2014-06-07 00:00:00,0,-832
3,Clay,2014-06-08 00:00:00,0,-195
3,Clay,2014-06-09 00:00:00,0,-730
3,Clay,2014-06-10 00:00:00,0,-781
3,Clay,2014-06-11 00:00:00,0,-298
3,Clay,2014-06-14 00:00:00,0,-246
3,Clay,2014-06-15 00:00:00,0,-20
3,Clay,2014-06-16 00:00:00,0,-699
3,Clay,2014-06-17 00:00:00,0,-904
3,Clay,2014-06-18 00:00:00,0,-401
